GEOID,Miles to the nearest clinic
37043,76.63729218900248
37053,30.527607126323787
37057,16.274748217750936
37065,58.48446718264589
37075,73.91440741900287
37085,20.54615604448269
37089,17.3526934482061
37095,90.49063364966574
37103,64.80895198202847
37115,19.71130853486936
37123,44.02299661497656
28141,283.19418138384725
42099,20.37851153776263
42103,23.96734885349109
42127,31.756889672730697
42133,2.2465003598517463
48411,458.19343080037623
48429,351.9916321293047
48449,334.1048284571035
48453,507.035428161097
48455,470.41052428377856
48467,361.938895401438
48473,533.6765887494623
48479,520.5588921041979
49033,225.51620348724907
49045,260.8454297711773
49047,87.8734527801236
49051,163.29459906786727
50017,14.36286856707284
50027,14.19271074635447
51007,29.093655942375296
51017,53.56777709040093
51019,23.398936685534665
51023,20.04397403709136
51033,31.497399401812704
51036,26.144155549260073
51041,12.162079115414272
51057,39.652982790321
51067,19.009194404848177
51083,50.223833557885904
51091,61.671977807381886
51095,25.80855041814988
51107,20.397485137439464
51111,58.22222048721836
51127,26.723429086373084
51133,54.03644957359206
51143,42.90915647467213
51159,49.49350984927407
51165,36.19275863081406
51175,42.42700751303178
51179,23.789552485673667
51187,40.56905096776676
53047,82.94297509610554
53049,36.87527866921885
53053,16.16398641319811
53061,22.251936858116512
53071,13.843962635693853
53073,35.10200025303566
54013,121.86931064505993
54017,89.14273962531848
54019,76.93507182841263
54023,80.21802114984936
54027,52.645796239846874
54033,82.4226738384435
54037,24.3614064586423
54043,127.77163646215509
54065,29.049444209813498
54071,62.29679044689313
54081,75.22721091775199
54093,91.8646630613012
54095,82.01297841295636
37133,45.80029429173853
37137,93.34417704714824
37149,30.01933433847428
37153,45.01201038356389
37161,37.78419723441323
37163,29.74290579298101
37177,70.93126100148393
38005,351.84793180402994
38033,443.77297589409426
38053,501.75858867398347
38059,398.2378403900302
38067,288.33176857833064
38071,326.14969236906387
22067,411.37882944225635
22069,474.3937914849512
22079,522.2312440092106
22097,563.4170537205987
22107,461.2934865578378
22113,610.2499266903967
22117,534.0152919509943
22123,409.14186007294745
23007,25.512321360720833
08065,25.627846776324404
08071,101.7033391330034
08093,41.67329684681929
08105,28.99962281307766
08113,46.166637036915624
09001,8.627940985627639
09007,14.569423293938296
09011,4.60413105284269
10005,25.21588084976634
12033,438.43279427080654
12037,413.41290972898446
12041,388.5982063024793
12047,340.906499856405
12053,461.8057305229968
12071,574.557357884981
19009,177.71631781700057
19027,183.01075575847509
19075,113.5939334506558
19113,130.13923587360208
19147,128.3332376671372
19195,59.72799143433108
20069,171.3792508857027
20143,100.9446307384063
20181,164.982082407725
21005,213.87789269324097
21025,139.20667115234593
21029,200.4782081649683
21033,153.06365627241942
21043,180.3823981868117
21049,185.8232024699937
21063,176.14605435549117
21071,135.2810834851912
21085,208.3691223718186
21097,219.20133790247337
21109,149.2476007492104
21119,122.91032970303232
21125,135.88139477951762
21135,202.50046661767533
21139,130.83535319807137
21153,147.92870590676264
21159,141.7124312526621
21167,199.62375314737963
21181,205.20074318547577
21183,187.61503979489012
21193,119.27688499463572
21197,169.19912753684267
21205,185.3012878442767
54109,87.2630515103086
55023,95.00669931529788
55037,188.59303717177923
55051,95.67517755132822
55069,151.50072873079858
55075,207.34289301523788
55111,92.38879064778934
41007,54.19532825889415
41017,11.563407207512268
41019,53.18558006644203
41065,65.74655646595994
42003,1.9373400687441025
42027,64.93982653698511
42033,84.75242331724415
42041,20.932567903660377
42045,4.478007020845693
42051,40.22649420201022
42061,55.04211859896696
42071,26.07442081545091
42089,26.348945623619898
42095,5.890519582563243
51063,32.51373902310935
51087,4.2195922686876
53077,13.898080612756011
45027,107.51503627160336
45047,97.58753623744744
01043,264.66258377681004
45029,156.36995739416489
45071,70.69651398779465
46067,245.3673570731929
01033,294.8353630663822
02050,281.5527498695245
04007,254.3016564261464
05039,352.3359786393603
06039,24.639824362636393
08043,42.614804333015265
12013,388.1969144961976
12069,436.6836089298416
12129,388.1750181533001
13219,130.42155972591289
16035,72.40929800422028
16069,33.755286445471036
17153,105.87389468230128
18071,143.49619037170189
19087,101.74536839072596
21003,218.32900519351352
21051,125.50881712190446
21165,171.49877728428777
46085,330.98418933318254
47057,71.08908987872334
02195,93.8812927466412
06009,42.60327033132592
08097,4.6140517710045525
13007,312.88669480311216
21055,134.1404036250423
22017,400.5717312133916
22115,509.5787026326806
26137,244.48503746937425
29019,118.49615446516354
30005,387.3167644349364
37029,31.973850514545813
40089,283.03753596763397
41023,113.013960708389
46117,342.8729612964179
47091,70.67861838452497
39047,192.90453395794725
39061,206.82800265350693
39095,204.36169919610575
45055,56.67507647360215
45059,77.81932138045316
45069,52.51237864172553
45073,63.977117815643346
45083,54.92974845769901
45089,107.87862215941158
46009,262.7078585168161
06043,36.105769161520485
06095,6.347466774677387
08035,14.474001628027112
10003,12.668619578033706
12079,356.04251631481475
12113,424.40835579163655
13001,246.4995907503893
13079,213.92792488579892
13135,139.44435222269306
13311,93.3734354244255
47107,116.84355087082083
47117,237.45916124049836
47123,96.24993495819884
47143,133.51134280529536
47151,123.3400274988006
47155,56.17553355678063
47157,235.61488193259876
47165,226.94167442196652
47167,214.13418622788177
47185,164.74703814897282
47189,213.658759842047
48001,414.7508880378197
48005,468.1716375589834
48029,510.0785011932581
48037,333.14886270696
48043,244.70805823567449
48051,496.7627568097207
48057,633.2419482080687
48067,357.8104990351269
48091,515.566055004998
48109,127.26077225839968
48119,309.44429333270466
48173,300.1304735212975
48187,539.2829642580873
48205,189.07483120947293
48215,633.4145393726535
48225,451.0454218871712
48263,341.68921423922114
48273,614.1643091658513
48287,508.17830738855054
48301,179.07444107055727
48311,539.0808615497872
48315,374.7761798158683
48339,518.6504284566691
48343,345.9336508226544
48349,390.9238297256498
48373,494.8391535079964
48377,190.4413210835742
48383,302.6299894066572
48405,468.02329827153727
48407,504.0218057705391
46041,367.5271624530067
46071,276.527857776636
46075,320.389450670934
46079,198.1116148992303
46127,218.37576692120535
47013,105.24765399481062
47021,226.64612991022673
47031,198.50929908849795
47035,139.59030451340297
47037,240.7329965970622
47041,186.17926612685264
47065,149.97611893203484
47089,59.057838373118315
56003,284.93881360892243
56013,199.0018223731973
56031,107.63698845534054
56035,223.82440883252085
01041,342.47951936766304
02100,70.14930199441578
04001,143.85631316075666
05001,307.0796503106887
05029,274.5313392167047
05057,339.19887249460913
39115,113.18047762107652
40113,87.14016516678308
41015,42.563396632653834
42049,87.02136428797354
42101,2.1641642231060523
45009,132.0675168078392
45057,31.82551824316001
45087,51.642428417337314
47025,87.04786612853997
47053,188.62396632061663
47135,235.23616664017732
47163,64.33925810907125
48089,557.0572704330539
48135,240.0397834972426
48203,390.0679250316018
48323,433.5366033407972
48351,516.2269121832055
48379,341.9390973443798
48409,606.6594200651526
48465,351.97153192816177
49007,115.34598478970032
49019,54.94712557466563
51005,32.860320109700424
51029,34.64728287822113
51089,40.199187848224696
51141,39.95821966148291
51193,48.42293225052211
53011,11.452946079011896
53045,9.031599859937158
54025,50.21686268313801
55001,123.63207871251588
08027,52.71738343879173
08051,37.57036926407965
05041,336.24731336085495
13261,261.6984298330483
18179,140.53009130896817
22111,419.76832740459895
23003,28.081769828961363
40133,177.05728987493129
35019,85.92159060062954
37105,29.786870231065752
37125,33.571994241635316
19035,181.78736244741256
20033,113.29620006371742
20149,93.44583095105304
21027,187.3463448204796
21147,133.45876621947878
21175,164.7791567238075
22005,581.1831454671163
22015,402.4159912396705
22025,489.49326745287624
22037,537.9707956638392
22091,537.7557788588958
22109,634.9991742471897
24029,24.781198050974034
24047,17.193727842590434
26055,195.42542282384892
27015,82.40042730112248
27167,174.2203679215835
28051,377.6329419136266
29013,49.04020859559182
29095,16.46325487667002
30053,104.69699852592905
35033,61.92096781787138
36059,2.0760262433577257
38003,260.3310212664333
38055,418.65060301965104
40055,227.87665973602657
40117,99.21949628620791
42043,11.003273161784763
42097,40.26228297906912
45015,135.8953774140647
45067,70.3303362875963
47009,77.56336081695541
47129,123.36081571812672
48065,260.1326767348845
48157,568.4565306660909
12057,502.8863639807821
12089,315.6991956897799
13025,278.15808211983665
39167,104.37590258615242
40023,269.7753636787534
18007,59.46672440669082
18051,127.65184641021963
18123,163.3728375748208
20083,144.02301787720552
20203,191.24856924913223
21079,178.7207149823886
21123,220.44818479432936
21209,216.94449885086183
22065,435.5438974571296
22105,550.1482104829338
23025,48.02944750756218
26007,264.1983505123422
28017,327.7621891661477
48419,443.1200525176092
54083,88.99411720988405
06063,54.287164246470574
48129,271.25373129782946
48313,469.11643958253507
53027,31.03299840010905
54059,120.35162942926368
05119,294.0568196532389
06093,41.51772012563008
02170,51.84339042942092
13075,309.2561303217183
25005,12.814605720690029
13303,180.51347524698252
17017,31.87790760768856
22043,497.66255147177105
22127,475.1041464573634
10001,4.8859672314307065
12075,414.7008229560755
27021,106.06886173060072
28089,411.2776840983609
29227,94.61327804970516
30043,245.95059066074597
30081,152.55152101036916
34027,5.048072211866349
36075,24.415434985664795
37021,1.3474026373477777
37107,69.23496557209884
37145,24.49481065986443
37193,49.45331404774645
40141,245.90444432984145
41031,38.96534439388812
41047,19.989552365882147
27087,179.02897151321383
27173,126.19010337728132
28109,525.3126122496973
29027,96.654402253698
30009,345.48902586242053
30033,468.80946783969546
31033,106.45342978641396
34031,11.4539470927586
35017,100.47447848190528
36009,41.08733167915655
36061,0.444122161567645
36071,1.8601461195722977
37015,68.31958830966938
37101,26.30292933369015
37131,67.91965390174964
37159,33.042668733777205
37183,2.890160267063312
13201,329.36438513657293
13265,140.09708302883243
44009,17.285979673633197
45003,117.21599780617466
45007,73.32665030368312
45017,100.1442434722734
45035,143.6139198328377
45041,82.91523209625385
45045,48.43135407040665
45051,64.461582140025385
30007,272.2025900187001
30093,223.5913129971804
37051,4.147251544827987
37139,38.54044538771599
45061,75.28390565572568
46055,313.20866071692205
47045,178.01192533847407
47127,215.65409844422365
51081,59.295357826050115
51105,82.68223522249684
51195,94.74576464228288
54007,103.36924760511911
54099,144.53368565061254
42031,56.899423517817645
01009,253.49456894445152
01047,344.4571916468551
05073,369.33372483910654
06027,119.19706674817763
06053,39.51315874109561
06099,7.290389079662856
08111,37.321830579837894
12045,417.6518163576265
12105,485.6692608494394
12121,361.28779361022794
16041,273.38648596287254
16079,66.66132199152997
18021,77.02747917285451
48175,592.1077489244226
48503,320.4338075221731
51113,25.68908312303852
53033,11.805939007622786
53057,27.869467480546422
06091,24.309111644567707
18125,128.67701178090113
26003,262.96535101395983
27103,58.50784458544671
01039,373.93309133640935
01061,362.8231876326845
01075,339.14286706816534
04011,158.42767260489683
01013,355.1248599203486
01015,224.21395444063057
21235,119.58394885628104
22057,618.2055211105445
24023,73.13186797670818
26013,177.5433049678951
26071,174.82549109626518
47145,112.17448527412428
47183,173.29959923880725
48041,486.9468670963113
48079,227.797403934994
48341,228.89002114020673
49005,247.3873343296922
49023,230.1312933142023
51103,46.97274055502998
51157,37.16150342723144
53019,75.19367382244961
53075,20.745191562339127
55011,43.33986888751705
56033,296.93911996968524
56039,305.9389555390458
05085,285.521218303689
06089,20.23037215469476
08005,0.6616417053086938
08033,27.971867576966204
01073,284.2633627861109
01129,434.946271999642
02290,115.5703279348891
42131,20.004586939204092
45021,42.293445687012856
27137,58.977196853739194
28021,459.8203298538379
28053,378.46162452124366
28137,272.36055099356395
30003,342.26636047087186
30035,209.1520002038472
30061,107.4050051403219
30089,98.45828301966216
31009,268.4780560408286
32033,221.927789115106
34009,23.6146052283028
36017,36.21203283707536
37019,20.180655306702867
37047,41.845932741449936
37079,58.94781390722026
37147,72.69279821194432
37173,53.32028997286659
45065,116.7103175775482
46003,272.6117333417481
47055,254.29330488105305
47085,214.28031258173465
05145,250.37357047134063
13107,192.9318356828996
16007,264.131779045991
47119,254.69220403959457
47147,222.8140628408399
48015,540.1041492095534
48277,292.74583508745263
48391,616.0954724237746
48469,612.4180938002708
49057,232.66322245285784
51003,5.077327977160167
51031,46.88488953405251
51059,2.2378923657335483
51121,23.010318914559345
51155,42.62248817461
53067,8.690520799395696
54031,66.8780948079182
54057,67.04418158292407
54085,103.79924998623436
55007,46.447094933977425
55057,118.22298027181272
55121,58.84723309078721
41003,11.505830824633795
42023,67.84802218124197
42055,19.55275089953033
44007,9.194507735284056
21203,156.34675246158892
05017,374.95014828604025
13215,250.10757078302808
13301,149.86261204083968
16013,276.63061802549987
16031,344.4201905424173
17125,32.14891528363177
24015,23.730695884319527
24039,16.346108408935052
17007,13.79421530475669
18053,127.64419911983916
20065,180.23247639334667
21011,187.3992251442135
21067,198.77007040713391
21101,142.3902538396319
21133,106.1493881470296
22077,551.6467877723443
22103,558.1246137796928
08069,20.179859541333744
12029,402.8144936738872
27067,80.91547695485235
27119,213.4144792231462
20067,212.9937285085075
21089,180.59940843240915
26089,203.18726860188067
26141,283.4633560087556
32031,78.78733988946863
38097,243.07207482556416
47105,99.45787116473136
13309,233.00861759579035
17003,103.34411063333458
17189,35.41840804221464
19003,131.93528464803276
19163,79.00480782754494
20195,162.74228895861037
21187,212.77563041677868
22063,564.0661617043429
22101,618.7633969708677
08117,21.64104535621158
12007,364.465191403306
13031,194.50899921003509
39123,180.73106317958047
40101,177.0480826246694
27069,257.70988341663616
27107,208.9719345221945
27145,69.17324109011844
28049,437.39729122661305
29171,127.37906352982196
30075,333.72937068279623
32011,190.07525828525496
34033,15.15616566624688
36113,17.630179003429593
37031,83.71563529384557
37113,57.31610935513554
38035,263.3918634380689
39055,95.26126830224985
46023,286.99722192619765
47093,82.40984908185425
01071,202.68451404957932
13019,298.14676006370166
48061,676.8747628976931
48185,497.35215373828373
48239,602.6447485516076
06011,26.199908884611997
16029,290.86849232271817
01021,303.8591597785422
01027,247.0897134522755
01029,214.01556425389367
04023,247.7597307264361
01093,318.93699770843256
05053,326.7893355867904
01103,255.878954011013
01133,291.05513884284125
02070,245.6984081536094
02110,14.966861242936725
02150,229.2002487683072
02220,98.07572218373328
02261,75.83501536478785
48389,176.66408185039282
49017,160.64010156571
51093,18.38663898964569
51171,53.75726485008179
53021,25.913668143530497
53055,31.6727266594632
05069,317.7581835757419
05107,291.6628693497333
06041,11.965413511311706
06077,1.902140033900246
08001,28.92918019399492
01059,310.0935407771558
01097,464.82373346604703
48283,511.0693753131278
48401,409.71599830331775
48459,365.4355930854587
49037,69.67442720374638
51027,111.85920949676444
51101,24.269925386590508
51147,54.71078398614239
51191,84.18166671263917
54003,20.40326001691177
54041,103.27376494715452
42017,9.502960255367332
05043,358.8726257881508
05049,183.2456035972734
02020,24.61038131171765
04021,244.88220650397324
13113,185.92241664036047
13151,172.76327703062935
13191,251.93636286413127
23027,8.297836583841129
24027,11.29718523735194
05135,187.29041048580973
09005,6.94958630249879
09013,10.70720598919487
12115,550.2098404564085
05101,221.7008591628151
05105,290.321405706292
05115,255.83543949312516
05005,205.4146850779119
05009,199.63169750955495
08021,24.884291667345263
08039,38.66514408897156
08059,6.974341959791095
01037,279.0983991317106
08073,72.251942436342
08101,52.07722828925382
08121,86.88322265799772
08125,125.56302211351
05077,267.0828052529149
01017,245.2721924540903
05129,233.85113260171244
13063,174.1563435370717
13159,168.9815462231729
06031,46.168928912235046
06035,88.89863164120283
06075,1.258176411166805
08003,9.185420771861075
08015,45.629309894713835
13003,288.12682821797426
12035,382.9204622685114
12059,375.6319197926631
12087,627.806816359918
12109,361.3114940554924
12111,494.31810888662704
05149,279.0871209458957
06021,31.570605755845115
06025,20.893558216089502
06061,20.609048324948812
06109,56.41236577098829
13117,129.18876996457783
13169,185.32257393507336
13197,249.5656367973773
17067,85.17276680409705
17183,27.038719843382648
13059,121.48938464033488
13069,271.4867595783826
13083,174.2783021284862
17053,33.37824878086487
13145,238.0054874394777
13023,221.35649928640683
13037,303.6969508337498
13053,257.1305292545415
17073,47.80996453713117
17097,8.618465391977256
17059,111.50430652938084
17063,22.43544702154346
