GEOID,Miles to the nearest clinic
49047,87.8734527801236
49051,43.65016608504997
50017,14.36286856707284
50027,14.19271074635447
51007,29.093655942375296
51017,53.56777709040093
51019,23.398936685534665
51023,20.04397403709136
51033,31.497399401812704
51036,26.144155549260073
51041,12.162079115414272
51057,39.652982790321
51067,19.009194404848177
51083,50.223833557885904
51091,61.671977807381886
51095,25.80855041814988
51107,20.397485137439464
51111,58.22222048721836
51127,26.723429086373084
51133,54.03644957359206
51143,42.90915647467213
51159,49.49350984927407
51165,36.19275863081406
51175,42.42700751303178
51179,23.789552485673667
51187,40.56905096776676
53047,82.94297509610554
53049,36.87527866921885
53053,16.16398641319811
53061,22.251936858116512
53071,13.843962635693853
53073,35.10200025303566
54013,43.668166317353666
54017,80.30702683183897
54019,33.637135613523824
54023,80.21802114984936
54027,52.645796239846874
54033,82.4226738384435
54037,24.3614064586423
54043,26.64530015406737
54065,29.049444209813498
54071,62.29679044689313
54081,41.78857640836254
54093,91.8646630613012
54095,82.01297841295636
37133,45.80029429173853
37137,93.34417704714824
37149,30.01933433847428
37153,45.01201038356389
37161,37.78419723441323
37163,29.74290579298101
37177,70.93126100148393
38005,146.2281883096438
38033,234.798571730962
38053,275.37373621233985
38059,213.48300649524592
38067,135.38492200915601
38071,131.98187206616515
22067,100.54522680099296
22069,64.26270066684008
22079,97.25705730129992
22097,52.11658028229444
22107,71.93860154618716
22113,81.42457021472909
22117,58.722249536177415
22123,80.98105815066003
23007,25.512321360720833
08065,25.627846776324404
08071,101.7033391330034
08093,41.67329684681929
08105,28.99962281307766
08113,46.166637036915624
09001,8.627940985627639
09007,14.569423293938296
09011,4.60413105284269
10005,25.21588084976634
12033,14.76203061213912
12037,47.74128072301733
12041,28.12302724456548
12047,67.46209354618613
12053,32.114643393768205
12071,2.7400827255530116
19009,48.30541878226506
19027,62.24458423033676
19075,19.998749771175778
19113,4.944217829812873
19147,90.0392453447956
19195,59.72799143433108
20069,171.3792508857027
20143,100.9446307384063
20181,164.982082407725
21005,25.699415303713433
21025,73.56821806386095
21029,19.253718143545136
21033,90.24468040704664
21043,76.48778541659601
21049,20.501789285564488
21063,77.93776555349764
21071,72.57887475231931
21085,62.6393167963321
21097,31.647914432631698
21109,49.38385581413209
21119,66.38931958728999
21125,65.69437362882663
21135,71.84229752988875
21139,112.64833886567168
21153,82.24060582693845
21159,61.28855482653696
21167,23.645246791200783
21181,35.58761752289182
21183,79.42865077359772
21193,71.38155198335919
21197,39.95037072921249
21205,61.289652742629904
54109,48.90386421953473
55023,51.6603704792274
55037,68.51756222486202
55051,95.67517755132822
55069,96.180076565187
55075,60.80162345432655
55111,37.143053887532645
41007,54.19532825889415
41017,11.563407207512268
41019,53.18558006644203
41065,65.74655646595994
42003,1.9373400687441025
42027,64.93982653698511
42033,84.75242331724415
42041,20.932567903660377
42045,4.478007020845693
42051,40.22649420201022
42061,55.04211859896696
42071,26.07442081545091
42089,26.348945623619898
42095,5.890519582563243
51063,32.51373902310935
51087,4.2195922686876
53077,13.898080612756011
45027,51.27652150770105
45047,45.13826421962879
01043,42.739526815454305
45029,39.11812307149041
45071,39.074635294236664
46067,49.243004546714374
01033,66.6018040043859
02050,281.5527498695245
04007,69.47792011103873
05039,55.19802743929006
06039,24.639824362636393
08043,42.614804333015265
12013,51.54077207292198
12069,20.77738130734691
12129,19.98742991172097
13219,34.90523123647565
16035,72.40929800422028
16069,33.755286445471036
17153,105.87389468230128
18071,32.06339847077601
19087,25.848537896431324
21003,44.17741159273252
21051,73.3151103331556
21165,50.50280602118274
46085,154.4996231536599
47057,29.32243822429553
02195,93.8812927466412
06009,42.60327033132592
08097,4.6140517710045525
13007,60.575487692576075
21055,109.3295890040817
22017,10.58014454719587
22115,90.55106058727182
26137,29.811906392360022
29019,2.4967637991207514
30005,125.88115832279526
37029,31.973850514545813
40089,125.16024793473484
41023,113.013960708389
46117,205.4492540514171
47091,22.572627940068624
39047,37.62482668044851
39061,5.137526764607836
39095,6.218031343251699
45055,32.499489525274335
45059,32.58559387601366
45069,52.51237864172553
45073,36.852885698596594
45083,25.876951413843635
45089,58.816521978576795
46009,65.38097244443689
06043,36.105769161520485
06095,6.347466774677387
08035,14.474001628027112
10003,12.668619578033706
12079,45.854542088189454
12113,19.035148480461288
13001,72.62663561680685
13079,58.6431884408922
13135,0.30815302616498924
13311,49.48226167610896
47107,52.45448058632554
47117,42.35920045233157
47123,39.234067689690534
47143,59.7972125124181
47151,45.0465480921395
47155,25.247174247156547
47157,1.9926784380233955
47165,21.06942918243221
47167,25.044021416027817
47185,61.67130532884737
47189,12.260131531177104
48001,90.0960906847232
48005,85.39843171358697
48029,1.332929542114092
48037,75.33123643896373
48043,234.48132853122485
48051,20.118947781876297
48057,70.44907872118905
48067,52.61959985765928
48091,26.42535874521988
48109,117.6731447649524
48119,71.18596286713526
48173,230.7616147139728
48187,31.590791826936865
48205,189.07483120947293
48215,14.198108638466762
48225,71.23422564801433
48263,194.72356042760836
48273,31.60810702842597
48287,44.1904885279994
48301,170.52991768904988
48311,71.00070292024358
48315,41.92242688069062
48339,19.6922744150972
48343,71.7103879338758
48349,47.75029616953088
48373,63.91799916544141
48377,180.358638281693
48383,217.11616022510083
48405,79.15485694279423
48407,42.048361038328
46041,229.6562389436636
46071,242.12752609927824
46075,196.73876127758604
46079,38.54760615083935
46127,28.966234992527983
47013,31.82931149048764
47021,17.477288809622475
47031,52.83038562956808
47035,58.86037640999105
47037,1.1526811543496212
47041,40.39099650432956
47065,86.84108898180179
47089,25.59513281076278
56003,90.68911907151782
56013,111.19778042834832
56031,107.63698845534054
56035,64.88454806551644
01041,43.725814899732455
02100,70.14930199441578
04001,124.08546059281336
05001,65.6735110252904
05029,39.506381849034845
05057,82.89858250979805
39115,52.45029851929281
40113,44.73876912896176
41015,42.563396632653834
42049,85.81883438485623
42101,2.1641642231060523
45009,55.26896372558768
45057,31.82551824316001
45087,46.36020073010191
47025,36.67344740978195
47053,78.8027724291443
47135,69.21662367908762
47163,7.236179527437306
48089,56.77418170632432
48135,231.5316925468761
48203,37.48656501875521
48323,117.02723154984116
48351,53.7099989712734
48379,55.78140262935797
48409,17.238648691225983
48465,156.5682382745762
49007,98.06347022951412
49019,54.94712557466563
51005,32.860320109700424
51029,34.64728287822113
51089,40.199187848224696
51141,39.95821966148291
51193,48.42293225052211
53011,11.452946079011896
53045,9.031599859937158
54025,50.21686268313801
55001,62.57538816174952
08027,52.71738343879173
08051,37.57036926407965
05041,90.16580858797772
13261,54.80708910938073
18179,58.49092572635288
22111,80.47975450362479
23003,28.081769828961363
40133,48.91764367979184
35019,85.92159060062954
37105,29.786870231065752
37125,33.571994241635316
19035,41.011627978107285
20033,113.29620006371742
20149,93.44583095105304
21027,48.70461355166219
21147,61.059299828574225
21175,69.11673611811854
22005,19.998993610978193
22015,11.77254252107874
22025,93.77046843951804
22037,27.85339979259437
22091,34.89653329537208
22109,58.23808143444336
24029,24.781198050974034
24047,17.193727842590434
26055,5.228938421138686
27015,82.40042730112248
27167,38.96801877530393
28051,54.58883351563148
29013,49.04020859559182
29095,16.46325487667002
30053,50.07441057885826
35033,61.92096781787138
36059,2.0760262433577257
38003,60.9783364331657
38055,219.2155838417843
40055,117.11409877498286
40117,46.35707965408302
42043,11.003273161784763
42097,40.26228297906912
45015,27.68790286335823
45067,70.3303362875963
47009,18.49288927746281
47129,41.16014070723901
48065,210.5562247418888
48157,13.649489373065316
12057,8.217449338708967
12089,24.9148289900209
13025,66.22989660931906
39167,74.49623761804571
40023,104.3550301447162
18007,28.75147901684274
18051,81.60222447257081
18123,48.93228739495006
20083,144.02301787720552
20203,191.24856924913223
21079,25.41217326426061
21123,48.28946496527684
21209,19.87702341322744
22065,62.54912239154025
22105,43.264027117964794
23025,48.02944750756218
26007,69.43895038930374
28017,94.92891582146376
48419,53.256262319908
54083,88.99411720988405
06063,54.287164246470574
48129,184.6284942314452
48313,32.708690743692905
53027,31.03299840010905
54059,50.87183437685167
05119,4.905407455784198
06093,41.51772012563008
02170,51.84339042942092
13075,67.90880530490993
25005,12.814605720690029
13303,53.94457136775182
17017,31.87790760768856
22043,91.90673083565017
22127,74.19651820124692
10001,4.8859672314307065
12075,33.95293145325117
27021,106.06886173060072
28089,22.303821293806347
29227,39.18888777367873
30043,31.400657533337274
30081,54.81622147496224
34027,5.048072211866349
36075,24.415434985664795
37021,1.3474026373477777
37107,69.23496557209884
37145,24.49481065986443
37193,49.45331404774645
40141,100.2822514887022
41031,38.96534439388812
41047,19.989552365882147
27087,55.54110442514031
27173,95.19681230299028
28109,62.38272196622045
29027,23.616124227820347
30009,44.16703422608346
30033,122.95122939748634
31033,106.45342978641396
34031,11.4539470927586
35017,100.47447848190528
36009,41.08733167915655
36061,0.444122161567645
36071,1.8601461195722977
37015,68.31958830966938
37101,26.30292933369015
37131,67.91965390174964
37159,33.042668733777205
37183,2.890160267063312
13201,54.39906822385795
13265,45.441035406553624
44009,17.285979673633197
45003,20.155317832207505
45007,23.44762943263222
45017,26.756815035340495
45035,30.6276664295146
45041,74.63136102421704
45045,6.573562001615
45051,64.461582140025385
30007,32.6880542045097
30093,56.21864117105332
37051,4.147251544827987
37139,38.54044538771599
45061,44.130385734760736
46055,242.252884786207
47045,67.53957243880642
47127,39.577236379527704
51081,59.295357826050115
51105,51.09325509178574
51195,34.48267533757709
54007,53.48118287067024
54099,45.22492821455182
42031,56.899423517817645
01009,35.016337761671295
01047,46.851336055223435
05073,49.15713509344377
06027,119.19706674817763
06053,39.51315874109561
06099,7.290389079662856
08111,37.321830579837894
12045,63.341093319527126
12105,6.960002584933438
12121,53.24847057775929
16041,97.71288787338187
16079,66.66132199152997
18021,34.961600954130276
48175,60.530402981706416
48503,77.05975548871366
51113,25.68908312303852
53033,11.805939007622786
53057,27.869467480546422
06091,24.309111644567707
18125,64.74954416442587
26003,39.17657247845197
27103,58.50784458544671
01039,69.7559000051035
01061,90.18179824494592
01075,50.522372587655866
04011,116.47476834567529
01013,47.62225793902031
01015,59.06735866000744
21235,54.759308969132654
22057,31.73777107907729
24023,73.13186797670818
26013,46.78487131211465
26071,59.31559968126497
47145,33.079314031006824
47183,102.34254003311392
48041,2.1558904962479413
48079,227.797403934994
48341,228.89002114020673
49005,66.31538580159166
49023,83.36878003974167
51103,46.97274055502998
51157,37.16150342723144
53019,75.19367382244961
53075,20.745191562339127
55011,43.33986888751705
56033,106.22526941914212
56039,32.423018295386484
05085,28.541462256077775
06089,20.23037215469476
08005,0.6616417053086938
08033,27.971867576966204
01073,5.864656445945166
01129,50.59155891687112
02290,115.5703279348891
42131,20.004586939204092
45021,42.293445687012856
27137,58.977196853739194
28021,49.74968069262926
28053,58.39058591333218
28137,33.77972139002968
30003,55.879446714163805
30035,54.867568446404114
30061,50.14980909664713
30089,62.54624733152115
31009,190.2139941256877
32033,182.15999921439945
34009,23.6146052283028
36017,36.21203283707536
37019,20.180655306702867
37047,41.845932741449936
37079,58.94781390722026
37147,72.69279821194432
37173,40.82961527210949
45065,30.54502931860438
46003,89.09342061768591
47055,38.045645510582226
47085,55.159523070486735
05145,50.98848999932087
13107,62.968944331335834
16007,87.2164437025961
47119,37.548884056706726
47147,25.581724555557702
48015,45.13494925063957
48277,86.64715633487896
48391,40.52549067910593
48469,75.0387077677478
49057,34.886837614710686
51003,5.077327977160167
51031,46.88488953405251
51059,2.2378923657335483
51121,23.010318914559345
51155,42.62248817461
53067,8.690520799395696
54031,66.8780948079182
54057,67.04418158292407
54085,64.3074370059427
55007,46.447094933977425
55057,68.06702730530863
55121,58.84723309078721
41003,11.505830824633795
42023,67.84802218124197
42055,19.55275089953033
44007,9.194507735284056
21203,45.71692418024561
05017,91.4231216502587
13215,4.863539641391268
13301,33.91320313946614
16013,63.992562866283805
16031,48.32971562798825
17125,32.14891528363177
24015,23.730695884319527
24039,16.346108408935052
17007,13.79421530475669
18053,52.02607675169998
20065,180.23247639334667
21011,43.4274396767589
21067,4.109302524963585
21101,103.43438876376428
21133,50.680526613205
22077,32.46686258695877
22103,30.1625832565214
08069,20.179859541333744
12029,49.53203714318236
27067,80.91547695485235
27119,64.54256715335804
20067,212.9937285085075
21089,70.52777778275778
26089,14.468686202254172
26141,51.307716840365174
32031,78.78733988946863
38097,43.62088701817568
47105,25.375546043255294
13309,95.50736397792296
17003,103.34411063333458
17189,35.41840804221464
19003,17.185531428583236
19163,8.972842232736872
20195,162.74228895861037
21187,39.07549099850216
22063,22.192599791084987
22101,53.85987483349125
08117,21.64104535621158
12007,21.518210205532743
13031,44.38053905319718
39123,22.54956262855428
40101,45.445985453732945
27069,131.24929807024336
27107,34.761489922127815
27145,69.17324109011844
28049,16.263374521369727
29171,78.51059825944371
30075,141.73674732546436
32011,190.07525828525496
34033,15.15616566624688
36113,17.630179003429593
37031,83.71563529384557
37113,57.31610935513554
38035,78.74621310592715
39055,17.801801246417657
46023,92.14902452862334
47093,2.259844038629641
01071,36.28448441752098
13019,82.30478174253888
48061,10.162305783362148
48185,21.78635548821017
48239,76.32853995743193
06011,26.199908884611997
16029,63.257616649719566
01021,40.97844939041756
01027,56.32782243710454
01029,60.469584961395334
04023,49.81525671701504
01093,66.42987390648882
05053,31.077611652758748
01103,24.34146738022263
01133,54.58503794368623
02070,245.6984081536094
02110,14.966861242936725
02150,229.2002487683072
02220,98.07572218373328
02261,75.83501536478785
48389,167.12278572944223
49017,160.64010156571
51093,18.38663898964569
51171,53.75726485008179
53021,25.913668143530497
53055,31.6727266594632
05069,41.7071506462478
05107,67.88895203900867
06041,11.965413511311706
06077,1.902140033900246
08001,28.92918019399492
01059,72.17068281311369
01097,8.816905487532093
48283,82.14878823159154
48401,65.43677936049163
48459,72.56331481727061
49037,69.67442720374638
51027,47.570721025883834
51101,24.269925386590508
51147,54.71078398614239
51191,17.056406207193383
54003,20.40326001691177
54041,74.64495575998417
42017,9.502960255367332
05043,88.10393772282458
05049,117.33820360476112
02020,24.61038131171765
04021,46.11030306636381
13113,11.91813927665584
13151,17.117641718258323
13191,40.87032729021572
23027,8.297836583841129
24027,11.29718523735194
05135,107.9860097404491
09005,6.94958630249879
09013,10.70720598919487
12115,14.94804623475966
05101,52.26780042837393
05105,33.36831683421523
05115,60.31128084481885
05005,100.24007663430842
05009,58.869820114087815
08021,24.884291667345263
08039,38.66514408897156
08059,6.974341959791095
01037,39.35214946441546
08073,72.251942436342
08101,52.07722828925382
08121,86.88322265799772
08125,125.56302211351
05077,49.73891614341418
01017,38.01238716923316
05129,80.76280661935212
13063,5.5549755910065635
13159,41.094121420120686
06031,46.168928912235046
06035,88.89863164120283
06075,1.258176411166805
08003,9.185420771861075
08015,45.629309894713835
13003,99.30312949873806
12035,22.854704463700457
12059,88.13387638270109
12087,43.489316152463545
12109,27.12723969477997
12111,9.56423654322075
05149,60.252848074786904
06021,31.570605755845115
06025,20.893558216089502
06061,20.609048324948812
06109,56.41236577098829
13117,16.81820413249947
13169,60.85367445405582
13197,27.38797113302327
17067,28.46167688222529
17183,27.038719843382648
13059,37.711445849384646
13069,108.23190501623456
13083,64.71535098793566
17053,33.37824878086487
13145,16.451543907701883
13023,95.43716579220924
13037,69.80189865755248
13053,14.655255434700427
17073,23.24001233839772
