long,lat,AFFGEOID,NAME,STATEFP,miles,miles_roe,miles_strict
-102.60294572336916,39.3054943524361,0500000US08063,Kit Carson,08,118.2794727688611,118.2794727688611,118.2794727688611
-80.57645212585558,40.273868863700265,0500000US54009,Brooke,54,32.277395818255094,32.277395818255094,32.277395818255094
-101.649796428552,40.85096590520513,0500000US31135,Perkins,31,164.77899247478632,164.77899247478632,164.77899247478632
-91.1885569872072,39.987878334747904,0500000US17001,Adams,17,80.73650643621085,57.15469405948782,80.73650643621085
-80.70293917434294,37.314246463953786,0500000US51071,Giles,51,38.356244695737814,38.356244695737814,38.356244695737814
-119.1891215534876,39.02028336082706,0500000US32019,Lyon,32,44.29566214046907,44.29566214046907,44.29566214046907
-98.52715240833048,28.89350919851247,0500000US48013,Atascosa,48,524.5670609801374,33.83202901568297,524.5670609801374
-99.21353889552164,33.61650448061306,0500000US48023,Baylor,48,300.5181747358868,117.89302560171869,300.5181747358868
-101.4317174417745,32.743639877659376,0500000US48033,Borden,48,310.1036367164094,230.88928529411453,310.1036367164094
-94.60817054668564,29.739430237582024,0500000US48071,Chambers,48,568.3145667893615,36.91764474834053,444.89151013563793
-88.77042824412085,45.667343753172105,0500000US55041,Forest,55,177.30877625425654,88.61029821400031,177.30877625425654
-82.6305775458962,39.75163239058093,0500000US39045,Fairfield,39,146.99686564994295,12.643437051478845,146.99686564994295
-94.24282113318009,35.58908630752762,0500000US05033,Crawford,05,221.78964446746667,37.133041414372435,221.78964446746667
-91.1713721109506,39.34383003891811,0500000US29163,Pike,29,70.86559931740041,67.84044982088841,70.86559931740041
-73.50971810364591,42.71107853104945,0500000US36083,Rensselaer,36,8.824132625090868,8.824132625090868,8.824132625090868
-81.37868925137727,39.02244686751288,0500000US54105,Wirt,54,122.26245356471762,47.614787887402976,122.26245356471762
-99.24630536375956,29.747210623138436,0500000US48019,Bandera,48,461.93136652143437,43.0608824282743,461.93136652143437
-79.95803917651365,37.27848613374717,0500000US51770,Roanoke,51,1.3255164385866727,1.3255164385866727,1.3255164385866727
-80.05546176021824,37.28642265513511,0500000US51775,Salem,51,3.188421103559085,3.188421103559085,3.188421103559085
-83.91932775670412,30.863763926902237,0500000US13275,Thomas,13,334.5448727640039,33.840999949585324,33.840999949585324
-98.50216662520614,40.87257783894891,0500000US31079,Hall,31,228.41138252503126,97.2269347386315,97.2269347386315
-107.9040311803438,39.59931536548525,0500000US08045,Garfield,08,28.838813440177315,28.838813440177315,28.838813440177315
-132.84244474742994,55.49702324675915,0500000US02198,Prince of Wales-Hyder,02,205.49919460308283,205.49919460308283,205.49919460308283
-84.46555468701779,34.46432655907169,0500000US13227,Pickens,13,132.9541892456102,29.364550758157517,132.9541892456102
-96.67772629677022,33.62677605443028,0500000US48181,Grayson,48,281.40384319610007,50.62933378368336,281.40384319610007
-101.3545723991728,36.27742942990247,0500000US48195,Hansford,48,244.09594984078458,215.36929499713173,244.09594984078458
-100.27061239656057,35.83753899194302,0500000US48211,Hemphill,48,208.20665361199238,150.28654689592506,208.20665361199238
-100.2731483872908,36.27763952920008,0500000US48295,Lipscomb,48,190.78134439907794,157.11417471896075,190.78134439907794
-76.93861442707674,36.68308444893857,0500000US51620,Franklin,51,36.73389340164388,36.73389340164388,36.73389340164388
-90.4294805189838,43.37563473368176,0500000US55103,Richland,55,103.6654988011477,56.13278657723438,103.6654988011477
-90.131699648942,42.660488355945056,0500000US55065,Lafayette,55,60.9004968956751,31.96503332803628,60.9004968956751
-83.73730602640445,34.91671068297568,0500000US13281,Towns,13,81.09355510997024,67.5279469375095,81.09355510997024
-85.07488149319613,36.558402673042345,0500000US47137,Pickett,47,155.9033245002733,75.42607569590719,155.9033245002733
-96.72176973796245,43.278927777218954,0500000US46083,Lincoln,46,202.29161049385635,16.844097197193012,141.63481168294624
-98.0471873516774,40.17638923592356,0500000US31129,Nuckolls,31,175.80039264808488,83.61460850224351,83.61460850224351
-103.7079902414237,41.850587198441,0500000US31157,Scotts Bluff,31,112.11492075327536,112.11492075327536,112.11492075327536
-98.1248286503416,28.351400990855865,0500000US48297,Live Oak,48,562.9629752622686,58.85039790384738,562.9629752622686
-103.79228791789262,44.358632667126614,0500000US46081,Lawrence,46,269.425301174792,251.07207572268905,251.07207572268905
-98.5012092116557,40.52447611424184,0500000US31001,Adams,31,205.4949325014445,98.40453640545887,98.40453640545887
-88.71004163383809,45.004377431722,0500000US55078,Menominee,55,186.0006655125877,48.84509392590217,186.0006655125877
-76.2590167605235,36.89452163435284,0500000US51710,Norfolk,51,3.211665003276672,3.211665003276672,3.211665003276672
-76.35687106663296,37.13178477057092,0500000US51735,Poquoson,51,7.886331031808456,7.886331031808456,7.886331031808456
-92.20763840588108,37.824580783870694,0500000US29169,Pulaski,29,127.42681546612032,78.60903188359923,127.42681546612032
-95.03798734259874,39.19930866707056,0500000US20103,Leavenworth,20,22.472713989828403,22.472713989828403,22.472713989828403
-78.87345307474953,38.436205236082536,0500000US51660,Harrisonburg,51,32.06417515441658,32.06417515441658,32.06417515441658
-98.19205659435724,47.92170062914066,0500000US38063,Nelson,38,296.4884540254933,97.75603878487313,296.4884540254933
-97.63055638463064,46.10782593325098,0500000US38081,Sargent,38,218.9390976158425,66.659303569994,218.9390976158425
-99.0749783102785,40.85515478868996,0500000US31019,Buffalo,31,237.72317696911938,127.12246358014814,127.12246358014814
-98.06723996265374,41.70678391818248,0500000US31011,Boone,31,254.37197640338607,98.6094395297627,98.6094395297627
-98.7665408873827,42.89969629208363,0500000US31015,Boyd,31,304.64187631057285,107.65373591972588,178.30682289639418
-92.49707867816484,39.44013584831968,0500000US29175,Randolph,29,116.56761491923817,34.26310169551748,116.56761491923817
-104.41738291530498,46.33400379636898,0500000US30025,Fallon,30,398.94280323986357,198.77704493265722,198.77704493265722
-100.27879212721378,34.07764341759995,0500000US48101,Cottle,48,299.78765914593754,177.4673868445393,299.78765914593754
-98.7115515182709,29.944659239368008,0500000US48259,Kendall,48,487.92937289638274,30.298191392868507,487.92937289638274
-99.76230117664902,29.357307363456503,0500000US48463,Uvalde,48,443.35953131277836,71.66796880467655,443.35953131277836
-95.1502027656157,40.73913258342444,0500000US19145,Page,19,115.21035699816028,20.16568111468564,48.12908011519223
-101.6612821442849,41.1988382410965,0500000US31101,Keith,31,169.74833248064309,169.74833248064309,169.74833248064309
-92.36757937094654,45.86266969217481,0500000US55013,Burnett,55,65.18700437896598,65.18700437896598,65.18700437896598
-78.02758161641316,42.25740172328697,0500000US36003,Allegany,36,19.48111405678994,19.48111405678994,19.48111405678994
-91.50791278450104,37.60663057300258,0500000US29065,Dent,29,105.86006807420605,98.67799210281784,105.86006807420605
-88.00373326609581,44.45294303998586,0500000US55009,Brown,55,143.12724860235673,3.4442583143323495,143.12724860235673
-88.45027575303222,35.97315668529667,0500000US47017,Carroll,47,199.85640375552705,93.22803294148373,199.85640375552705
-80.91760189465985,36.66600995601816,0500000US51640,Galax,51,53.34765074048387,53.34765074048387,53.34765074048387
-87.61528358565258,44.516077814227394,0500000US55061,Kewaunee,55,147.7863249983997,19.53989185726715,147.7863249983997
-96.20499592126116,38.95326993368383,0500000US20197,Wabaunsee,20,84.24661552432576,84.24661552432576,84.24661552432576
-76.51848560234757,37.10514981829461,0500000US51700,Newport News,51,4.740982130358241,4.740982130358241,4.740982130358241
-91.11521540197091,43.906575675991554,0500000US55063,La Crosse,55,68.6220647072649,68.6220647072649,68.6220647072649
-73.0366180116306,43.58007562863868,0500000US50021,Rutland,50,3.8616973317258294,3.8616973317258294,3.8616973317258294
-103.50792825356748,44.905772075448766,0500000US46019,Butte,46,309.56117753473507,250.64175973024078,250.64175973024078
-99.11016728993364,29.355693043428793,0500000US48325,Medina,48,479.44509972043716,33.272501456385825,479.44509972043716
-102.0315952466204,31.869136907260472,0500000US48329,Midland,48,270.0992349596285,260.1709926644041,270.0992349596285
-100.92113847389616,32.30620153314095,0500000US48335,Mitchell,48,336.0660965464896,203.845077526814,336.0660965464896
-81.22477509915255,36.65655450992484,0500000US51077,Grayson,51,65.42644396694737,55.472359503144446,65.42644396694737
-103.78447083926856,38.326586325224035,0500000US08025,Crowley,08,69.11237955090346,69.11237955090346,69.11237955090346
-88.23072509267458,43.36847519890374,0500000US55131,Washington,55,70.67747331784831,27.804633753179356,70.67747331784831
-74.07770569197541,40.735102362505366,0500000US34017,Hudson,34,0.9330448249604635,0.9330448249604635,0.9330448249604635
-88.7703140611452,41.8935293755456,0500000US17037,DeKalb,17,28.846181195149576,28.846181195149576,28.846181195149576
-92.44468627737784,36.6493129151368,0500000US29153,Ozark,29,189.48993087494543,100.25303179781456,189.48993087494543
-104.53615952839624,45.51679033892664,0500000US30011,Carter,30,342.2171749323453,192.5621614149974,192.5621614149974
-102.33545837749126,41.619401068987536,0500000US31069,Garden,31,150.08855893093354,150.08855893093354,150.08855893093354
-82.47864426220895,28.849079153490752,0500000US12017,Citrus,12,442.5015999296434,31.46114733689165,31.46114733689165
-96.73515678780132,39.29656769357183,0500000US20161,Riley,20,113.4951864440766,100.79792121075825,100.79792121075825
-87.08726981215304,37.73178563661128,0500000US21059,Daviess,21,168.63686228778406,80.41127884941608,103.13130780398734
-83.6229891732661,41.36169695566513,0500000US39173,Wood,39,199.66737339088795,20.897819358518845,136.56564294084927
-88.42879691849414,41.59056547813926,0500000US17093,Kendall,17,15.163179661859484,15.163179661859484,15.163179661859484
-88.7077219374987,37.2189698428879,0500000US17127,Massac,17,118.0046230602354,118.0046230602354,118.0046230602354
-82.53677866015757,38.59841851991486,0500000US39087,Lawrence,39,164.2256680706023,51.10274749859015,164.2256680706023
-106.86606601953422,35.68854268709573,0500000US35043,Sandoval,35,43.228221715809006,43.228221715809006,43.228221715809006
-81.55554656815762,35.334084799281435,0500000US37045,Cleveland,37,40.83051462435903,40.83051462435903,40.83051462435903
-91.28598002815193,44.72678037885862,0500000US55035,Eau Claire,55,76.17534622442899,76.17534622442899,76.17534622442899
-90.36139953898883,45.68039334125774,0500000US55099,Price,55,113.06956045329393,113.06956045329393,113.06956045329393
-101.68794739569958,40.176200518570965,0500000US31057,Dundy,31,161.80888383836495,161.80888383836495,161.80888383836495
-101.74054369819784,41.91497070101803,0500000US31075,Grant,31,186.97327229195682,186.97327229195682,186.97327229195682
-103.71491727137746,41.19776799206026,0500000US31105,Kimball,31,75.582071293635,75.582071293635,75.582071293635
-89.11883672106912,32.01912853382182,0500000US28061,Jasper,28,450.33562057568076,65.69311219631071,153.7307440707628
-89.90513714758794,38.82986717844668,0500000US17119,Madison,17,15.703703962547118,15.703703962547118,15.703703962547118
-83.85404402944573,36.890648432048216,0500000US21121,Knox,21,114.8790493672051,62.168203261670435,114.8790493672051
-87.14203054734953,37.21578974708958,0500000US21177,Muhlenberg,21,182.21520794388385,75.310269130879945,138.2755599436226
-80.63911410663597,39.6052812144787,0500000US54103,Wetzel,54,66.83687889220728,66.83687889220728,66.83687889220728
-91.13316554794244,45.47514300431407,0500000US55107,Rusk,55,101.83610706655776,101.83610706655776,101.83610706655776
-102.07648491062452,30.22499991553998,0500000US48443,Terrell,48,292.044456420776,215.30866809619383,292.044456420776
-97.60075125145396,30.648033159692535,0500000US48491,Williamson,48,484.97816840016105,17.95896621230708,484.97816840016105
-79.14514649078502,37.60479924765264,0500000US51009,Amherst,51,48.34467257658059,48.34467257658059,48.34467257658059
-77.95583367064678,38.48602902086282,0500000US51047,Culpeper,51,32.186061354893205,32.186061354893205,32.186061354893205
-82.99282759230097,38.8039991806026,0500000US39145,Scioto,39,192.6509841004812,76.63554983125631,177.97398513884966
-98.32400838222787,36.7310381640183,0500000US40003,Alfalfa,40,86.79942918654125,86.79942918654125,86.79942918654125
-100.13223213126732,44.71556956922549,0500000US46119,Sully,46,333.6648626260959,184.97754464079634,314.01170381053817
-91.13243116560795,41.772320438654475,0500000US19031,Cedar,19,104.38959207719589,22.02748838951752,104.38959207719589
-96.24538277327235,37.15002545819672,0500000US20019,Chautauqua,20,67.46380845829958,67.46380845829958,67.46380845829958
-97.4272328636886,38.04321375987924,0500000US20079,Harvey,20,24.941312417338484,24.941312417338484,24.941312417338484
-94.84297032033098,38.21226066552894,0500000US20107,Linn,20,50.540233636838536,50.540233636838536,50.540233636838536
-96.6708888746249,44.021969258419425,0500000US46101,Moody,46,176.54570171581489,35.67442474103063,176.54570171581489
-87.9453656930687,43.72117335113987,0500000US55117,Sheboygan,55,92.5211321194869,10.213186955471908,92.5211321194869
-88.64464869285972,44.06888991367751,0500000US55139,Winnebago,55,123.04317160015715,19.107068235085478,123.04317160015715
-94.23434658431935,33.7005114481994,0500000US05081,Little River,05,323.25194127196585,86.02259300942595,323.25194127196585
-82.05665151085583,29.210207478851206,0500000US12083,Marion,12,413.36153495579606,5.240622999983258,5.240622999983258
-81.54071676792006,31.23089648858569,0500000US13127,Glynn,13,271.10427153852464,60.758561502723765,64.65988608110914
-93.10719868263624,39.87020238113846,0500000US29115,Linn,29,96.68497898844869,75.1967018252807,96.68497898844869
-76.56983771376778,37.630296334818674,0500000US51119,Middlesex,51,40.22498656541336,40.22498656541336,40.22498656541336
-78.48438942179253,38.619436934726,0500000US51139,Page,51,37.11344953824233,37.11344953824233,37.11344953824233
-77.39129855877059,37.20429553371888,0500000US51730,Petersburg,51,23.28448113692362,23.28448113692362,23.28448113692362
-77.88471177317898,34.23277287659458,0500000US37129,New Hanover,37,2.929222558412015,2.929222558412015,2.929222558412015
-80.25098429331565,35.3119812644702,0500000US37167,Stanly,37,32.188054202025086,32.188054202025086,32.188054202025086
-96.94829461350464,46.264606215484754,0500000US38077,Richland,38,191.99934306131055,42.99010938554992,191.99934306131055
